course1,course2,risk,rr
nitrofurantoin14,cefuroxime7,0.58 (0.39-0.76),0.42 (0.25-0.65)
nitrofurantoin14,amoxiclav12,0.58 (0.39-0.76),0.33 (0.21-0.50)
nitrofurantoin14,cefprozil9,0.58 (0.39-0.76),0.50 (0.26-0.89)
nitrofurantoin14,ciprofloxacin13,0.58 (0.39-0.76),0.44 (0.28-0.62)
nitrofurantoin14,cefuroxime10,0.58 (0.39-0.76),0.33 (0.19-0.54)
nitrofurantoin14,azithromycin5,0.58 (0.39-0.76),0.53 (0.33-0.78)
nitrofurantoin14,amoxicillin13,0.58 (0.39-0.76),0.58 (0.36-0.87)
nitrofurantoin14,clarithromycin6,0.58 (0.39-0.76),0.82 (0.54-1.42)
nitrofurantoin14,amoxiclav14,0.58 (0.39-0.76),0.31 (0.19-0.47)
nitrofurantoin14,amoxicillin12,0.58 (0.39-0.76),0.59 (0.37-0.89)
nitrofurantoin14,clarithromycin5,0.58 (0.39-0.76),0.83 (0.55-1.44)
nitrofurantoin14,cefuroxime12,0.58 (0.39-0.76),0.28 (0.16-0.48)
nitrofurantoin14,cefprozil10,0.58 (0.39-0.76),0.49 (0.25-0.88)
nitrofurantoin14,ciprofloxacin14,0.58 (0.39-0.76),0.43 (0.27-0.61)
nitrofurantoin14,cefuroxime11,0.58 (0.39-0.76),0.31 (0.18-0.50)
nitrofurantoin14,azithromycin6,0.58 (0.39-0.76),0.53 (0.33-0.78)
nitrofurantoin14,amoxicillin14,0.58 (0.39-0.76),0.56 (0.36-0.86)
nitrofurantoin14,clarithromycin7,0.58 (0.39-0.76),0.78 (0.49-1.46)
nitrofurantoin14,tetracycline12,0.58 (0.39-0.76),1.12 (0.86-1.80)
nitrofurantoin14,norfloxacin10,0.58 (0.39-0.76),0.93 (0.56-1.61)
nitrofurantoin14,nitrofurantoin8,0.58 (0.39-0.76),1.02 (0.95-1.08)
nitrofurantoin14,cefuroxime13,0.58 (0.39-0.76),0.27 (0.15-0.45)
nitrofurantoin14,moxifloxacin6,0.58 (0.39-0.76),0.37 (0.24-0.51)
nitrofurantoin14,cotrimoxazole14,0.58 (0.39-0.76),0.61 (0.39-0.87)
nitrofurantoin14,cloxacillin12,0.58 (0.39-0.76),0.44 (0.25-0.81)
nitrofurantoin14,azithromycin7,0.58 (0.39-0.76),0.48 (0.28-0.73)
nitrofurantoin14,clindamycin10,0.58 (0.39-0.76),0.21 (0.12-0.35)
nitrofurantoin14,clarithromycin8,0.58 (0.39-0.76),0.76 (0.46-1.46)
nitrofurantoin14,tetracycline13,0.58 (0.39-0.76),1.12 (0.86-1.82)
nitrofurantoin14,norfloxacin11,0.58 (0.39-0.76),0.92 (0.55-1.64)
nitrofurantoin14,nitrofurantoin9,0.58 (0.39-0.76),1.02 (0.96-1.07)
nitrofurantoin14,cefuroxime14,0.58 (0.39-0.76),0.25 (0.14-0.43)
nitrofurantoin14,moxifloxacin7,0.58 (0.39-0.76),0.30 (0.19-0.42)
nitrofurantoin14,levofloxacin5,0.58 (0.39-0.76),0.73 (0.49-1.09)
nitrofurantoin14,cloxacillin13,0.58 (0.39-0.76),0.43 (0.24-0.80)
nitrofurantoin14,azithromycin8,0.58 (0.39-0.76),0.46 (0.27-0.70)
nitrofurantoin14,clindamycin11,0.58 (0.39-0.76),0.20 (0.11-0.34)
nitrofurantoin14,clarithromycin9,0.58 (0.39-0.76),0.73 (0.43-1.46)
nitrofurantoin14,tetracycline14,0.58 (0.39-0.76),1.13 (0.86-1.84)
nitrofurantoin14,norfloxacin12,0.58 (0.39-0.76),0.92 (0.55-1.66)
nitrofurantoin14,nitrofurantoin10,0.58 (0.39-0.76),1.02 (0.97-1.05)
nitrofurantoin14,cephalexin5,0.58 (0.39-0.76),0.62 (0.42-0.85)
nitrofurantoin14,moxifloxacin8,0.58 (0.39-0.76),0.27 (0.18-0.38)
nitrofurantoin14,levofloxacin6,0.58 (0.39-0.76),0.72 (0.48-1.07)
nitrofurantoin14,cloxacillin14,0.58 (0.39-0.76),0.42 (0.23-0.78)
nitrofurantoin14,azithromycin9,0.58 (0.39-0.76),0.44 (0.26-0.68)
nitrofurantoin14,clindamycin12,0.58 (0.39-0.76),0.19 (0.10-0.32)
nitrofurantoin14,clarithromycin10,0.58 (0.39-0.76),0.71 (0.41-1.45)
nitrofurantoin14,trimethoprim5,0.58 (0.39-0.76),0.82 (0.35-1.34)
nitrofurantoin14,norfloxacin13,0.58 (0.39-0.76),0.91 (0.54-1.67)
nitrofurantoin14,nitrofurantoin11,0.58 (0.39-0.76),1.01 (0.98-1.04)
nitrofurantoin14,cephalexin6,0.58 (0.39-0.76),0.61 (0.41-0.83)
nitrofurantoin14,moxifloxacin9,0.58 (0.39-0.76),0.25 (0.16-0.35)
nitrofurantoin14,levofloxacin7,0.58 (0.39-0.76),0.67 (0.43-1.02)
nitrofurantoin14,cotrimoxazole5,0.58 (0.39-0.76),0.73 (0.47-1.01)
nitrofurantoin14,azithromycin10,0.58 (0.39-0.76),0.42 (0.25-0.66)
nitrofurantoin14,clindamycin13,0.58 (0.39-0.76),0.18 (0.10-0.31)
nitrofurantoin14,clarithromycin11,0.58 (0.39-0.76),0.69 (0.39-1.43)
nitrofurantoin14,trimethoprim6,0.58 (0.39-0.76),0.82 (0.36-1.35)
nitrofurantoin14,norfloxacin14,0.58 (0.39-0.76),0.91 (0.54-1.69)
nitrofurantoin14,nitrofurantoin12,0.58 (0.39-0.76),1.01 (0.99-1.03)
nitrofurantoin14,cephalexin7,0.58 (0.39-0.76),0.56 (0.37-0.76)
nitrofurantoin14,moxifloxacin10,0.58 (0.39-0.76),0.23 (0.15-0.32)
nitrofurantoin14,levofloxacin8,0.58 (0.39-0.76),0.64 (0.41-0.98)
nitrofurantoin14,cotrimoxazole6,0.58 (0.39-0.76),0.72 (0.47-1.01)
nitrofurantoin14,azithromycin11,0.58 (0.39-0.76),0.41 (0.24-0.64)
nitrofurantoin14,clindamycin14,0.58 (0.39-0.76),0.17 (0.09-0.29)
nitrofurantoin14,clarithromycin12,0.58 (0.39-0.76),0.68 (0.37-1.40)
nitrofurantoin14,trimethoprim7,0.58 (0.39-0.76),0.80 (0.31-1.38)
nitrofurantoin14,tetracycline5,0.58 (0.39-0.76),1.09 (0.83-1.64)
nitrofurantoin14,nitrofurantoin13,0.58 (0.39-0.76),1.00 (0.99-1.01)
nitrofurantoin14,cephalexin8,0.58 (0.39-0.76),0.53 (0.35-0.72)
nitrofurantoin14,moxifloxacin11,0.58 (0.39-0.76),0.21 (0.14-0.30)
nitrofurantoin14,levofloxacin9,0.58 (0.39-0.76),0.61 (0.39-0.96)
nitrofurantoin14,cotrimoxazole7,0.58 (0.39-0.76),0.69 (0.45-0.96)
nitrofurantoin14,azithromycin12,0.58 (0.39-0.76),0.40 (0.23-0.63)
nitrofurantoin14,cloxacillin5,0.58 (0.39-0.76),0.60 (0.38-0.95)
nitrofurantoin14,clarithromycin13,0.58 (0.39-0.76),0.66 (0.35-1.39)
nitrofurantoin14,trimethoprim8,0.58 (0.39-0.76),0.79 (0.30-1.40)
nitrofurantoin14,tetracycline6,0.58 (0.39-0.76),1.09 (0.83-1.64)
nitrofurantoin14,nitrofurantoin14,0.58 (0.39-0.76),1.00 (1.00-1.00)
nitrofurantoin14,cephalexin9,0.58 (0.39-0.76),0.50 (0.33-0.69)
nitrofurantoin14,moxifloxacin12,0.58 (0.39-0.76),0.20 (0.13-0.28)
nitrofurantoin14,levofloxacin10,0.58 (0.39-0.76),0.58 (0.37-0.93)
nitrofurantoin14,cotrimoxazole8,0.58 (0.39-0.76),0.67 (0.43-0.95)
nitrofurantoin14,azithromycin13,0.58 (0.39-0.76),0.39 (0.23-0.62)
nitrofurantoin14,cloxacillin6,0.58 (0.39-0.76),0.59 (0.37-0.94)
nitrofurantoin14,clarithromycin14,0.58 (0.39-0.76),0.64 (0.34-1.38)
nitrofurantoin14,trimethoprim9,0.58 (0.39-0.76),0.78 (0.28-1.42)
nitrofurantoin14,tetracycline7,0.58 (0.39-0.76),1.10 (0.84-1.70)
nitrofurantoin14,norfloxacin5,0.58 (0.39-0.76),0.96 (0.61-1.52)
nitrofurantoin14,cephalexin10,0.58 (0.39-0.76),0.48 (0.31-0.66)
nitrofurantoin14,moxifloxacin13,0.58 (0.39-0.76),0.18 (0.12-0.26)
nitrofurantoin14,levofloxacin11,0.58 (0.39-0.76),0.56 (0.35-0.91)
nitrofurantoin14,cotrimoxazole9,0.58 (0.39-0.76),0.66 (0.42-0.93)
nitrofurantoin14,azithromycin14,0.58 (0.39-0.76),0.38 (0.22-0.60)
nitrofurantoin14,cloxacillin7,0.58 (0.39-0.76),0.54 (0.33-0.89)
nitrofurantoin14,clindamycin5,0.58 (0.39-0.76),0.31 (0.18-0.48)
nitrofurantoin14,trimethoprim10,0.58 (0.39-0.76),0.78 (0.27-1.44)
nitrofurantoin14,tetracycline8,0.58 (0.39-0.76),1.10 (0.84-1.73)
nitrofurantoin14,norfloxacin6,0.58 (0.39-0.76),0.96 (0.61-1.51)
nitrofurantoin14,cephalexin11,0.58 (0.39-0.76),0.46 (0.30-0.64)
nitrofurantoin14,moxifloxacin14,0.58 (0.39-0.76),0.17 (0.11-0.24)
nitrofurantoin14,levofloxacin12,0.58 (0.39-0.76),0.54 (0.33-0.89)
nitrofurantoin14,cotrimoxazole10,0.58 (0.39-0.76),0.65 (0.41-0.91)
nitrofurantoin14,cefixime5,0.58 (0.39-0.76),0.30 (0.16-0.52)
nitrofurantoin14,cloxacillin8,0.58 (0.39-0.76),0.52 (0.31-0.87)
nitrofurantoin14,clindamycin6,0.58 (0.39-0.76),0.31 (0.18-0.48)
nitrofurantoin14,trimethoprim11,0.58 (0.39-0.76),0.78 (0.27-1.45)
nitrofurantoin14,tetracycline9,0.58 (0.39-0.76),1.11 (0.85-1.75)
nitrofurantoin14,norfloxacin7,0.58 (0.39-0.76),0.95 (0.59-1.56)
nitrofurantoin14,cephalexin12,0.58 (0.39-0.76),0.44 (0.29-0.61)
nitrofurantoin14,nitrofurantoin5,0.58 (0.39-0.76),1.03 (0.91-1.13)
nitrofurantoin14,levofloxacin13,0.58 (0.39-0.76),0.52 (0.32-0.86)
nitrofurantoin14,cotrimoxazole11,0.58 (0.39-0.76),0.63 (0.41-0.90)
nitrofurantoin14,cefixime6,0.58 (0.39-0.76),0.30 (0.15-0.51)
nitrofurantoin14,cloxacillin9,0.58 (0.39-0.76),0.50 (0.29-0.85)
nitrofurantoin14,clindamycin7,0.58 (0.39-0.76),0.25 (0.14-0.42)
nitrofurantoin14,trimethoprim12,0.58 (0.39-0.76),0.77 (0.26-1.46)
nitrofurantoin14,tetracycline10,0.58 (0.39-0.76),1.11 (0.86-1.78)
nitrofurantoin14,norfloxacin8,0.58 (0.39-0.76),0.94 (0.58-1.58)
nitrofurantoin14,cephalexin13,0.58 (0.39-0.76),0.42 (0.28-0.59)
nitrofurantoin14,nitrofurantoin6,0.58 (0.39-0.76),1.03 (0.91-1.12)
nitrofurantoin14,levofloxacin14,0.58 (0.39-0.76),0.50 (0.31-0.84)
nitrofurantoin14,cotrimoxazole12,0.58 (0.39-0.76),0.62 (0.40-0.89)
nitrofurantoin14,cefixime7,0.58 (0.39-0.76),0.24 (0.12-0.44)
nitrofurantoin14,cloxacillin10,0.58 (0.39-0.76),0.48 (0.28-0.83)
nitrofurantoin14,clindamycin8,0.58 (0.39-0.76),0.24 (0.13-0.39)
nitrofurantoin14,trimethoprim13,0.58 (0.39-0.76),0.77 (0.26-1.48)
nitrofurantoin14,tetracycline11,0.58 (0.39-0.76),1.12 (0.86-1.79)
nitrofurantoin14,norfloxacin9,0.58 (0.39-0.76),0.93 (0.57-1.60)
nitrofurantoin14,cephalexin14,0.58 (0.39-0.76),0.41 (0.27-0.57)
nitrofurantoin14,nitrofurantoin7,0.58 (0.39-0.76),1.03 (0.94-1.10)
nitrofurantoin14,moxifloxacin5,0.58 (0.39-0.76),0.38 (0.25-0.53)
nitrofurantoin14,cotrimoxazole13,0.58 (0.39-0.76),0.62 (0.39-0.89)
nitrofurantoin14,cefixime8,0.58 (0.39-0.76),0.22 (0.10-0.41)
nitrofurantoin14,cloxacillin11,0.58 (0.39-0.76),0.46 (0.27-0.82)
nitrofurantoin14,clindamycin9,0.58 (0.39-0.76),0.22 (0.12-0.37)
nitrofurantoin14,trimethoprim14,0.58 (0.39-0.76),0.77 (0.25-1.49)
norfloxacin5,none,0.61 (0.39-0.79),1.07 (0.70-1.41)
norfloxacin5,clarithromycin9,0.61 (0.39-0.79),0.77 (0.45-1.40)
norfloxacin5,ciprofloxacin7,0.61 (0.39-0.79),0.57 (0.36-0.78)
norfloxacin5,nitrofurantoin10,0.61 (0.39-0.79),1.06 (0.68-1.62)
norfloxacin5,cephalexin5,0.61 (0.39-0.79),0.65 (0.41-0.90)
norfloxacin5,cefprozil13,0.61 (0.39-0.79),0.46 (0.22-0.90)
norfloxacin5,cefixime11,0.61 (0.39-0.79),0.18 (0.08-0.34)
norfloxacin5,cloxacillin14,0.61 (0.39-0.79),0.43 (0.22-0.78)
norfloxacin5,azithromycin9,0.61 (0.39-0.79),0.46 (0.25-0.69)
norfloxacin5,amoxiclav7,0.61 (0.39-0.79),0.44 (0.27-0.63)
norfloxacin5,amoxicillin5,0.61 (0.39-0.79),0.75 (0.47-1.07)
norfloxacin5,clarithromycin10,0.61 (0.39-0.79),0.74 (0.43-1.40)
norfloxacin5,ciprofloxacin8,0.61 (0.39-0.79),0.54 (0.34-0.75)
norfloxacin5,nitrofurantoin11,0.61 (0.39-0.79),1.06 (0.68-1.62)
norfloxacin5,cephalexin6,0.61 (0.39-0.79),0.64 (0.41-0.88)
norfloxacin5,cefprozil14,0.61 (0.39-0.79),0.45 (0.21-0.88)
norfloxacin5,cefixime12,0.61 (0.39-0.79),0.16 (0.07-0.33)
norfloxacin5,cotrimoxazole5,0.61 (0.39-0.79),0.76 (0.47-1.06)
norfloxacin5,azithromycin10,0.61 (0.39-0.79),0.44 (0.24-0.67)
norfloxacin5,amoxiclav8,0.61 (0.39-0.79),0.42 (0.25-0.60)
norfloxacin5,amoxicillin6,0.61 (0.39-0.79),0.74 (0.48-1.05)
norfloxacin5,clarithromycin11,0.61 (0.39-0.79),0.72 (0.41-1.39)
norfloxacin5,ciprofloxacin9,0.61 (0.39-0.79),0.52 (0.32-0.72)
norfloxacin5,nitrofurantoin12,0.61 (0.39-0.79),1.05 (0.67-1.62)
norfloxacin5,cephalexin7,0.61 (0.39-0.79),0.58 (0.37-0.80)
norfloxacin5,cefuroxime5,0.61 (0.39-0.79),0.53 (0.33-0.80)
norfloxacin5,cefixime13,0.61 (0.39-0.79),0.15 (0.07-0.32)
norfloxacin5,cotrimoxazole6,0.61 (0.39-0.79),0.76 (0.47-1.06)
norfloxacin5,azithromycin11,0.61 (0.39-0.79),0.43 (0.23-0.65)
norfloxacin5,amoxiclav9,0.61 (0.39-0.79),0.40 (0.23-0.57)
norfloxacin5,amoxicillin7,0.61 (0.39-0.79),0.70 (0.44-1.01)
norfloxacin5,clarithromycin12,0.61 (0.39-0.79),0.70 (0.39-1.37)
norfloxacin5,ciprofloxacin10,0.61 (0.39-0.79),0.50 (0.31-0.70)
norfloxacin5,nitrofurantoin13,0.61 (0.39-0.79),1.05 (0.66-1.62)
norfloxacin5,cephalexin8,0.61 (0.39-0.79),0.55 (0.35-0.77)
norfloxacin5,cefuroxime6,0.61 (0.39-0.79),0.51 (0.32-0.77)
norfloxacin5,cefixime14,0.61 (0.39-0.79),0.14 (0.06-0.31)
norfloxacin5,cotrimoxazole7,0.61 (0.39-0.79),0.72 (0.44-1.02)
norfloxacin5,azithromycin12,0.61 (0.39-0.79),0.42 (0.22-0.64)
norfloxacin5,amoxiclav10,0.61 (0.39-0.79),0.38 (0.22-0.55)
norfloxacin5,amoxicillin8,0.61 (0.39-0.79),0.68 (0.42-1.00)
norfloxacin5,clarithromycin13,0.61 (0.39-0.79),0.69 (0.37-1.37)
norfloxacin5,ciprofloxacin11,0.61 (0.39-0.79),0.49 (0.30-0.68)
norfloxacin5,nitrofurantoin14,0.61 (0.39-0.79),1.04 (0.66-1.63)
norfloxacin5,cephalexin9,0.61 (0.39-0.79),0.52 (0.33-0.73)
norfloxacin5,cefuroxime7,0.61 (0.39-0.79),0.44 (0.26-0.69)
norfloxacin5,cefprozil5,0.61 (0.39-0.79),0.62 (0.34-1.01)
norfloxacin5,cotrimoxazole8,0.61 (0.39-0.79),0.70 (0.42-1.00)
norfloxacin5,azithromycin13,0.61 (0.39-0.79),0.40 (0.21-0.63)
norfloxacin5,amoxiclav11,0.61 (0.39-0.79),0.36 (0.21-0.53)
norfloxacin5,amoxicillin9,0.61 (0.39-0.79),0.66 (0.41-0.99)
norfloxacin5,clarithromycin14,0.61 (0.39-0.79),0.67 (0.35-1.37)
norfloxacin5,ciprofloxacin12,0.61 (0.39-0.79),0.47 (0.29-0.66)
norfloxacin5,norfloxacin5,0.61 (0.39-0.79),1.00 (1.00-1.00)
norfloxacin5,cephalexin10,0.61 (0.39-0.79),0.50 (0.32-0.70)
norfloxacin5,cefuroxime8,0.61 (0.39-0.79),0.40 (0.23-0.64)
norfloxacin5,cefprozil6,0.61 (0.39-0.79),0.62 (0.34-1.00)
norfloxacin5,cotrimoxazole9,0.61 (0.39-0.79),0.69 (0.41-0.99)
norfloxacin5,azithromycin14,0.61 (0.39-0.79),0.39 (0.21-0.61)
norfloxacin5,amoxiclav12,0.61 (0.39-0.79),0.35 (0.20-0.51)
norfloxacin5,amoxicillin10,0.61 (0.39-0.79),0.64 (0.40-0.98)
norfloxacin5,clindamycin5,0.61 (0.39-0.79),0.32 (0.18-0.48)
norfloxacin5,ciprofloxacin13,0.61 (0.39-0.79),0.46 (0.28-0.64)
norfloxacin5,norfloxacin6,0.61 (0.39-0.79),1.00 (0.99-1.01)
norfloxacin5,cephalexin11,0.61 (0.39-0.79),0.48 (0.30-0.67)
norfloxacin5,cefuroxime9,0.61 (0.39-0.79),0.37 (0.21-0.60)
norfloxacin5,cefprozil7,0.61 (0.39-0.79),0.57 (0.29-0.96)
norfloxacin5,cotrimoxazole10,0.61 (0.39-0.79),0.67 (0.40-0.97)
norfloxacin5,cefixime5,0.61 (0.39-0.79),0.32 (0.16-0.53)
norfloxacin5,amoxiclav13,0.61 (0.39-0.79),0.33 (0.19-0.50)
norfloxacin5,amoxicillin11,0.61 (0.39-0.79),0.63 (0.39-0.96)
norfloxacin5,clindamycin6,0.61 (0.39-0.79),0.32 (0.18-0.48)
norfloxacin5,ciprofloxacin14,0.61 (0.39-0.79),0.44 (0.27-0.62)
norfloxacin5,norfloxacin7,0.61 (0.39-0.79),0.99 (0.95-1.05)
norfloxacin5,cephalexin12,0.61 (0.39-0.79),0.46 (0.29-0.64)
norfloxacin5,cefuroxime10,0.61 (0.39-0.79),0.34 (0.19-0.57)
norfloxacin5,cefprozil8,0.61 (0.39-0.79),0.54 (0.28-0.95)
norfloxacin5,cotrimoxazole11,0.61 (0.39-0.79),0.66 (0.40-0.96)
norfloxacin5,cefixime6,0.61 (0.39-0.79),0.31 (0.15-0.52)
norfloxacin5,amoxiclav14,0.61 (0.39-0.79),0.32 (0.18-0.48)
norfloxacin5,amoxicillin12,0.61 (0.39-0.79),0.61 (0.38-0.95)
norfloxacin5,clindamycin7,0.61 (0.39-0.79),0.27 (0.14-0.42)
norfloxacin5,clarithromycin5,0.61 (0.39-0.79),0.87 (0.55-1.44)
norfloxacin5,norfloxacin8,0.61 (0.39-0.79),0.98 (0.93-1.07)
norfloxacin5,cephalexin13,0.61 (0.39-0.79),0.44 (0.28-0.62)
norfloxacin5,cefuroxime11,0.61 (0.39-0.79),0.32 (0.17-0.54)
norfloxacin5,cefprozil9,0.61 (0.39-0.79),0.52 (0.26-0.93)
norfloxacin5,cotrimoxazole12,0.61 (0.39-0.79),0.65 (0.39-0.95)
norfloxacin5,cefixime7,0.61 (0.39-0.79),0.25 (0.12-0.45)
norfloxacin5,azithromycin5,0.61 (0.39-0.79),0.55 (0.31-0.80)
norfloxacin5,amoxicillin13,0.61 (0.39-0.79),0.60 (0.37-0.94)
norfloxacin5,clindamycin8,0.61 (0.39-0.79),0.25 (0.13-0.39)
norfloxacin5,clarithromycin6,0.61 (0.39-0.79),0.86 (0.54-1.42)
norfloxacin5,norfloxacin9,0.61 (0.39-0.79),0.97 (0.91-1.09)
norfloxacin5,cephalexin14,0.61 (0.39-0.79),0.42 (0.27-0.60)
norfloxacin5,cefuroxime12,0.61 (0.39-0.79),0.30 (0.16-0.51)
norfloxacin5,cefprozil10,0.61 (0.39-0.79),0.51 (0.25-0.93)
norfloxacin5,cotrimoxazole13,0.61 (0.39-0.79),0.64 (0.38-0.93)
norfloxacin5,cefixime8,0.61 (0.39-0.79),0.23 (0.10-0.42)
norfloxacin5,azithromycin6,0.61 (0.39-0.79),0.55 (0.31-0.80)
norfloxacin5,amoxicillin14,0.61 (0.39-0.79),0.59 (0.36-0.92)
norfloxacin5,clindamycin9,0.61 (0.39-0.79),0.23 (0.12-0.37)
norfloxacin5,clarithromycin7,0.61 (0.39-0.79),0.81 (0.49-1.41)
norfloxacin5,norfloxacin10,0.61 (0.39-0.79),0.97 (0.89-1.10)
norfloxacin5,ciprofloxacin5,0.61 (0.39-0.79),0.62 (0.40-0.86)
norfloxacin5,cefuroxime13,0.61 (0.39-0.79),0.28 (0.15-0.49)
norfloxacin5,cefprozil11,0.61 (0.39-0.79),0.49 (0.24-0.91)
norfloxacin5,cotrimoxazole14,0.61 (0.39-0.79),0.63 (0.38-0.93)
norfloxacin5,cefixime9,0.61 (0.39-0.79),0.21 (0.09-0.40)
norfloxacin5,azithromycin7,0.61 (0.39-0.79),0.50 (0.28-0.74)
norfloxacin5,amoxiclav5,0.61 (0.39-0.79),0.50 (0.31-0.71)
norfloxacin5,clindamycin10,0.61 (0.39-0.79),0.22 (0.11-0.36)
norfloxacin5,clarithromycin8,0.61 (0.39-0.79),0.79 (0.47-1.40)
norfloxacin5,norfloxacin11,0.61 (0.39-0.79),0.96 (0.87-1.12)
norfloxacin5,ciprofloxacin6,0.61 (0.39-0.79),0.62 (0.39-0.85)
norfloxacin5,cefuroxime14,0.61 (0.39-0.79),0.26 (0.14-0.46)
norfloxacin5,cefprozil12,0.61 (0.39-0.79),0.48 (0.23-0.91)
norfloxacin5,levofloxacin5,0.61 (0.39-0.79),0.76 (0.50-1.10)
norfloxacin5,cefixime10,0.61 (0.39-0.79),0.19 (0.08-0.37)
norfloxacin5,azithromycin8,0.61 (0.39-0.79),0.48 (0.26-0.72)
norfloxacin5,amoxiclav6,0.61 (0.39-0.79),0.50 (0.31-0.70)
norfloxacin5,clindamycin11,0.61 (0.39-0.79),0.21 (0.10-0.34)
norfloxacin5,tetracycline14,0.61 (0.39-0.79),1.18 (0.91-1.79)
norfloxacin5,norfloxacin12,0.61 (0.39-0.79),0.96 (0.85-1.14)
norfloxacin5,levofloxacin7,0.61 (0.39-0.79),0.69 (0.44-1.04)
norfloxacin5,clindamycin14,0.61 (0.39-0.79),0.18 (0.09-0.30)
norfloxacin5,moxifloxacin8,0.61 (0.39-0.79),0.29 (0.18-0.40)
norfloxacin5,levofloxacin6,0.61 (0.39-0.79),0.75 (0.49-1.08)
norfloxacin5,clindamycin13,0.61 (0.39-0.79),0.19 (0.09-0.31)
norfloxacin5,trimethoprim6,0.61 (0.39-0.79),0.86 (0.40-1.35)
norfloxacin5,norfloxacin14,0.61 (0.39-0.79),0.95 (0.83-1.18)
norfloxacin5,clindamycin12,0.61 (0.39-0.79),0.20 (0.10-0.33)
norfloxacin5,trimethoprim5,0.61 (0.39-0.79),0.85 (0.39-1.34)
norfloxacin5,norfloxacin13,0.61 (0.39-0.79),0.95 (0.84-1.16)
norfloxacin5,levofloxacin8,0.61 (0.39-0.79),0.66 (0.42-1.01)
norfloxacin5,cloxacillin5,0.61 (0.39-0.79),0.63 (0.37-0.97)
norfloxacin5,moxifloxacin9,0.61 (0.39-0.79),0.26 (0.16-0.37)
norfloxacin5,tetracycline6,0.61 (0.39-0.79),1.13 (0.87-1.60)
norfloxacin5,levofloxacin11,0.61 (0.39-0.79),0.58 (0.36-0.92)
norfloxacin5,trimethoprim7,0.61 (0.39-0.79),0.83 (0.35-1.37)
norfloxacin5,tetracycline5,0.61 (0.39-0.79),1.13 (0.86-1.61)
norfloxacin5,levofloxacin10,0.61 (0.39-0.79),0.61 (0.38-0.95)
norfloxacin5,cloxacillin7,0.61 (0.39-0.79),0.56 (0.31-0.91)
norfloxacin5,moxifloxacin11,0.61 (0.39-0.79),0.22 (0.14-0.31)
norfloxacin5,levofloxacin9,0.61 (0.39-0.79),0.63 (0.39-0.98)
norfloxacin5,cloxacillin6,0.61 (0.39-0.79),0.62 (0.36-0.96)
norfloxacin5,moxifloxacin10,0.61 (0.39-0.79),0.24 (0.15-0.34)
norfloxacin5,tetracycline7,0.61 (0.39-0.79),1.14 (0.88-1.66)
norfloxacin5,levofloxacin12,0.61 (0.39-0.79),0.56 (0.34-0.89)
norfloxacin5,trimethoprim8,0.61 (0.39-0.79),0.82 (0.33-1.38)
norfloxacin5,moxifloxacin13,0.61 (0.39-0.79),0.19 (0.12-0.27)
norfloxacin5,tetracycline10,0.61 (0.39-0.79),1.16 (0.89-1.73)
norfloxacin5,cloxacillin8,0.61 (0.39-0.79),0.54 (0.29-0.89)
norfloxacin5,moxifloxacin12,0.61 (0.39-0.79),0.21 (0.13-0.29)
norfloxacin5,tetracycline9,0.61 (0.39-0.79),1.15 (0.89-1.71)
norfloxacin5,levofloxacin14,0.61 (0.39-0.79),0.52 (0.31-0.84)
norfloxacin5,trimethoprim10,0.61 (0.39-0.79),0.81 (0.30-1.41)
norfloxacin5,tetracycline8,0.61 (0.39-0.79),1.15 (0.88-1.69)
norfloxacin5,levofloxacin13,0.61 (0.39-0.79),0.54 (0.32-0.87)
norfloxacin5,trimethoprim9,0.61 (0.39-0.79),0.82 (0.32-1.40)
norfloxacin5,moxifloxacin14,0.61 (0.39-0.79),0.18 (0.11-0.26)
norfloxacin5,tetracycline11,0.61 (0.39-0.79),1.16 (0.90-1.74)
norfloxacin5,cloxacillin9,0.61 (0.39-0.79),0.52 (0.28-0.86)
norfloxacin5,trimethoprim12,0.61 (0.39-0.79),0.81 (0.29-1.44)
norfloxacin5,nitrofurantoin7,0.61 (0.39-0.79),1.07 (0.69-1.59)
norfloxacin5,moxifloxacin5,0.61 (0.39-0.79),0.40 (0.25-0.55)
norfloxacin5,trimethoprim11,0.61 (0.39-0.79),0.81 (0.30-1.42)
norfloxacin5,nitrofurantoin6,0.61 (0.39-0.79),1.07 (0.70-1.55)
norfloxacin5,tetracycline13,0.61 (0.39-0.79),1.17 (0.90-1.77)
norfloxacin5,cloxacillin11,0.61 (0.39-0.79),0.48 (0.25-0.83)
norfloxacin5,nitrofurantoin5,0.61 (0.39-0.79),1.08 (0.70-1.56)
norfloxacin5,tetracycline12,0.61 (0.39-0.79),1.17 (0.90-1.76)
norfloxacin5,cloxacillin10,0.61 (0.39-0.79),0.50 (0.26-0.84)
norfloxacin5,trimethoprim13,0.61 (0.39-0.79),0.81 (0.28-1.45)
norfloxacin5,nitrofurantoin8,0.61 (0.39-0.79),1.07 (0.68-1.60)
norfloxacin5,moxifloxacin6,0.61 (0.39-0.79),0.38 (0.24-0.53)
norfloxacin5,cloxacillin13,0.61 (0.39-0.79),0.45 (0.23-0.80)
norfloxacin5,moxifloxacin7,0.61 (0.39-0.79),0.32 (0.20-0.44)
norfloxacin5,cloxacillin12,0.61 (0.39-0.79),0.46 (0.24-0.81)
